Family,ScientificName,ScientificNameAuthorship,Notes,TaxonId
ACANTHACEAE,"Aphelandra arnoldii",Mildbr.,,61885
ACANTHACEAE,"Aphelandra sinclairiana",Nees,,61905
ACANTHACEAE,"Blechum panamense",,,90518
ACANTHACEAE,"Blechum pyramidatum",Urb.,,80106
ACANTHACEAE,"Elytraria imbricata","(Vahl) Pers.",,64493
ACANTHACEAE,"Herpetacanthus panamensis",Leonard,,65423
ACANTHACEAE,"Hygrophila costata","Nees & T. Nees",,65566
ACANTHACEAE,"Justicia graciliflora","(Standl.) D.N. Gibson",,65871
ACANTHACEAE,"Justicia pectoralis",Jacq.,,65877
ACANTHACEAE,"Justicia pectoralis var. pectoralis",,,78335
ACANTHACEAE,"Justicia secunda",Vahl,,65883
ACANTHACEAE,"Lepidagathis alopecuroidea","(Vahl) R. Br. ex Griseb.",,66071
ACANTHACEAE,"Mendoncia costaricana",Oerst.,,66641
ACANTHACEAE,"Mendoncia gracilis",Turrill,,66642
ACANTHACEAE,"Mendoncia litoralis",Leonard,,66644
ACANTHACEAE,"Mendoncia retusa",Turrill,,66645
ACANTHACEAE,"Nelsonia canescens","(Lam.) Spreng.",,67062
ACANTHACEAE,"Ruellia blechum",L.,,69234
ACANTHACEAE,"Ruellia costaricensis","(Oerst.) E.A. Tripp & McDade",,69237
ACANTHACEAE,"Ruellia panamensis","(Lindau) E.A. Tripp",,69246
ACANTHACEAE,"Ruellia terminalis","(Nees) Wassh.",,69250
ACANTHACEAE,"Thunbergia erecta","(Benth.) T. Anderson",,70414
ACANTHACEAE,"Trichanthera gigantea","(Bonpl.) Nees",,70523
ACTINIDIACEAE,"Saurauia yasicae",Loes.,,69356
AGAVACEAE,"Cordyline fruticosa","(L.) A. Chev.",,63538
ALISMATACEAE,"Sagittaria lancifolia",L.,,69293
ALISMATACEAE,"Sagittaria lancifolia subsp. lancifolia",,,78094
ALISMATACEAE,"Sagittaria lancifolia subsp. media","(Micheli) Bogin, 1955",,122150
AMARANTHACEAE,"Alternanthera ficoidea","(L.) P. Beauv.",,61606
AMARANTHACEAE,"Alternanthera halimifolia","(Lam.) Standl. ex Pittier",,61607
AMARANTHACEAE,"Alternanthera sessilis","(L.) R. Br. ex DC.",,61609
AMARANTHACEAE,"Amaranthus viridis",L.,,81162
AMARANTHACEAE,"Cyathula achyranthoides","(Kunth) Moq.",,63793
AMARANTHACEAE,"Cyathula prostrata","(L.) Blume",,63794
AMARANTHACEAE,"Gomphrena serrata",L.,,65079
AMARANTHACEAE,"Iresine angustifolia",Euphrasén,,65782
AMARYLLIDACEAE,"Amaryllis belladonna",L.,,61621
AMARYLLIDACEAE,"Crinum bulbispermum","(Burm. f.) Milne-Redh. & Schweick.",,63618
AMARYLLIDACEAE,"Crinum erubescens",Aiton,,63620
AMARYLLIDACEAE,"Hymenocallis littoralis","(Jacq.) Salisb.",,65585
AMARYLLIDACEAE,"Hymenocallis pedalis",Herb.,,65586
ANACARDIACEAE,"Anacardium excelsum","(Bertero & Balb. ex Kunth) Skeels",,61651
ANACARDIACEAE,"Anacardium occidentale",L.,,61652
ANACARDIACEAE,"Astronium graveolens",Jacq.,,62139
ANACARDIACEAE,"Mangifera indica",L.,,66386
ANACARDIACEAE,"Mosquitoxylum jamaicense","Krug & Urb.",,66941
ANACARDIACEAE,"Spondias dulcis",Parkinson,,69945
ANACARDIACEAE,"Spondias mombin",L.,,69946
ANACARDIACEAE,"Spondias purpurea",L.,,69947
ANACARDIACEAE,"Spondias radlkoferi","Donn. Sm.",,69948
ANACARDIACEAE,"Tapirira guianensis",Aubl.,,70207
ANNONACEAE,"Anaxagorea panamensis",Standl.,,61658
ANNONACEAE,"Annona acuminata",Saff.,,61690
ANNONACEAE,"Annona glabra",L.,,61692
ANNONACEAE,"Annona hayesii",Saff.,,61693
ANNONACEAE,"Annona muricata",L.,,61696
ANNONACEAE,"Annona purpurea","Moc. & Sessé ex Dunal",,61699
ANNONACEAE,"Annona spraguei",Saff.,,61701
ANNONACEAE,"Desmopsis panamensis","(B.L. Rob.) Saff.",,64000
ANNONACEAE,"Guatteria amplifolia","Triana & Planch.",,65171
ANNONACEAE,"Guatteria lucens",Standl.,,65178
ANNONACEAE,"Klarobelia anomala","(R.E. Fr.) Chatrou",,65906
ANNONACEAE,"Mosannona garwoodii","Chatrou & Welzenis",,66938
ANNONACEAE,"Oxandra panamensis","R.E. Fr.",,67400
ANNONACEAE,"Unonopsis pittieri",Saff.,,70696
ANNONACEAE,"Xylopia frutescens",Aubl.,,70966
ANNONACEAE,"Xylopia macrantha","Triana & Planch.",,70967
APIACEAE,"Eryngium foetidum",L.,,64705
APIACEAE,"Hydrocotyle umbellata",L.,,65564
APIACEAE,"Spananthe paniculata",Jacq.,,69876
APOCYNACEAE,"Allamanda cathartica",L.,,61578
APOCYNACEAE,"Allamanda schottii",Pohl,,61579
APOCYNACEAE,"Asclepias curassavica",L.,,62042
APOCYNACEAE,"Aspidosperma desmanthum","Benth. ex Müll. Arg.",,62052
APOCYNACEAE,"Aspidosperma excelsum",Benth.,,62053
APOCYNACEAE,"Aspidosperma megalocarpon","Müll. Arg.",,62054
APOCYNACEAE,"Aspidosperma spruceanum","Benth. ex Müll. Arg.",,62056
APOCYNACEAE,"Blepharodon mucronatum","(Schltdl.) Decne.",,62413
APOCYNACEAE,"Catharanthus roseus","(L.) G. Don",,62803
APOCYNACEAE,"Fischeria billbergiana","(Beurl.) Morillo",,64920
APOCYNACEAE,"Forsteronia acouci","(Aubl.) A. DC.",,64945
APOCYNACEAE,"Forsteronia myriantha","Donn. Sm.",,64947
APOCYNACEAE,"Forsteronia spicata","G. Mey.",,64948
APOCYNACEAE,"Forsteronia viridescens",S.F.Blake,,80191
APOCYNACEAE,"Funastrum clausum","(Jacq.) Schltr.",,64962
APOCYNACEAE,"Gonolobus albomarginatus","(Pittier) Woodson",,65095
APOCYNACEAE,"Gonolobus dubius",Pittier,,99936
APOCYNACEAE,"Gonolobus fimbriatiflorus","(Morillo) W.D. Stevens",,65098
APOCYNACEAE,"Gonolobus inaequalis","L.O. Williams",,65102
APOCYNACEAE,"Lacmellea panamensis","(Woodson) Markgr.",,65932
APOCYNACEAE,"Macroscepis hirsuta","(Vahl) Schltr.",,66328
APOCYNACEAE,"Malouetia guatemalensis","(Müll. Arg.) Standl.",,66359
APOCYNACEAE,"Malouetia quadricasarum",Woodson,,66360
APOCYNACEAE,"Mandevilla villosa","(Miers) Woodson",,66378
APOCYNACEAE,"Marsdenia crassipes",Hemsl.,,66448
APOCYNACEAE,"Matelea denticulata","(Vahl) Fontella & E.A. Schwarz",,66470
APOCYNACEAE,"Matelea pinguifolia","(Standl.) Woodson",,66475
APOCYNACEAE,"Mesechites trifida","Mu|2ll. Arg. in Mart.",,81178
APOCYNACEAE,"Mesechites trifidus","(Jacq.) Müll. Arg.",,66660
APOCYNACEAE,"Metalepis peraffinis","(Woodson) Morillo",,66665
APOCYNACEAE,"Odontadenia macrantha","(Willd. ex Roem. & Schult.) Markgr.",,67222
APOCYNACEAE,"Odontadenia puncticulosa","(Rich.) Pulle",,67223
APOCYNACEAE,"Pinochia peninsularis","(Woodson) M.E. Endress & B.F. Hansen",,68149
APOCYNACEAE,"Prestonia ipomaeifolia","A. DC.",,68694
APOCYNACEAE,"Prestonia lenticellata","A.H. Gentry",,68695
APOCYNACEAE,"Prestonia mexicana","A. DC.",,68697
APOCYNACEAE,"Prestonia portobellensis","(Beurl.) Woodson",,68700
APOCYNACEAE,"Prestonia quinquangularis","(Jacq.) Spreng.",,68701
APOCYNACEAE,"Prestonia seemannii",Miers,,68702
APOCYNACEAE,"Prestonia trifida","(Poepp.) Woodson",,68703
APOCYNACEAE,"Rauvolfia littoralis",Rusby,,69038
APOCYNACEAE,"Rhabdadenia biflora","(Jacq.) Müll. Arg.",,69074
APOCYNACEAE,"Sarcostemma clausum","Schult. in Roem. & Schult.",,80309
APOCYNACEAE,"Stemmadenia grandiflora","(Jacq.) Miers",,80326
APOCYNACEAE,"Tabernaemontana amygdalifolia",Jacq.,,70168
APOCYNACEAE,"Tabernaemontana arborea",Rose,,70169
APOCYNACEAE,"Tabernaemontana divaricata","(L.) R. Br. ex Roem. & Schult.",,70170
APOCYNACEAE,"Tassadia obovata",Decne.,,70214
APOCYNACEAE,"Thevetia ahouai","(L.) A. DC.",,70405
APOCYNACEAE,"Vailia anomala","(Brandeg.) W. D. Stevens",,171419
ARACEAE,"Adelonema wendlandii","(Schott) S.Y.Wong & Croat",,180791
ARACEAE,"Alocasia navicularis","(K.Koch & C.D.Bouché) K.Koch & C.D.Bouché",,176386
ARACEAE,"Anthurium acutangulum",Engl.,,61713
ARACEAE,"Anthurium bakeri","Hook. f.",,61721
ARACEAE,"Anthurium brownii",Mast.,,61726
ARACEAE,"Anthurium clavigerum",Poepp.,,61738
ARACEAE,"Anthurium concolor","K. Krause",,61746
ARACEAE,"Anthurium durandii",Engl.,,61764
ARACEAE,"Anthurium flexile",Schott,,61769
ARACEAE,"Anthurium flexile subsp. flexile",,,176426
ARACEAE,"Anthurium friedrichsthalii",Schott,,61774
ARACEAE,"Anthurium gracile","(Rudge) Schott",,61779
ARACEAE,"Anthurium kunthii",Poepp.,,61795
ARACEAE,"Anthurium obtusum","(Engl.) Grayum",,61816
ARACEAE,"Anthurium ochranthum","K. Koch",,61817
ARACEAE,"Anthurium paludosum",Engl.,,61822
ARACEAE,"Anthurium pentaphyllum","(Aubl.) G. Don",,61828
ARACEAE,"Anthurium pentaphyllum var. bombacifolium","(Schott) Madison",,78162
ARACEAE,"Anthurium salvinii",Hemsl.,,61849
ARACEAE,"Anthurium scandens","(Aubl.) Engl.",,61852
ARACEAE,"Anthurium schlechtendalii",,,61853
ARACEAE,"Anthurium schlechtendalii subsp. schlechtendalii",,,77947
ARACEAE,"Caladium bicolor","(Aiton) Vent.",,62597
ARACEAE,"Dieffenbachia isthmia",Croat,,64095
ARACEAE,"Dieffenbachia longispatha","Engl. & K. Krause",,64097
ARACEAE,"Dieffenbachia obscurinervia",Croat,,64100
ARACEAE,"Dieffenbachia oerstedii",Schott,,64101
ARACEAE,"Dieffenbachia pittieri","Engl. & K. Krause",,64103
ARACEAE,"Dracontium soconuscum",Matuda,,64251
ARACEAE,"Homalomena wendlandii",Schott,,65526
ARACEAE,"Monstera adansonii",Schott,,66898
ARACEAE,"Monstera adansonii var. laniata","(Schott) Madison",,78375
ARACEAE,"Monstera dubia","(Kunth) Engl. & K. Krause",,66902
ARACEAE,"Monstera involuta","Croat & Grayum",,106956
ARACEAE,"Monstera pinnatipartita",Schott,,66911
ARACEAE,"Montrichardia arborescens","(L.) Schott",,66919
ARACEAE,"Philodendron alliodorum","Croat & Grayum",,67924
ARACEAE,"Philodendron brevispathum",Schott,,67934
ARACEAE,"Philodendron ernestii",Engl.,,67954
ARACEAE,"Philodendron fragrantissimum","(Hook.) G. Don",,67958
ARACEAE,"Philodendron grandipes","K. Krause",,67960
ARACEAE,"Philodendron guttiferum",Kunth,,67963
ARACEAE,"Philodendron hederaceum","(Jacq.) Schott",,67966
ARACEAE,"Philodendron hederaceum var. hederaceum",,,78407
ARACEAE,"Philodendron immixtum",Croat,,67970
ARACEAE,"Philodendron inaequilaterum",Liebm.,,67971
ARACEAE,"Philodendron jacquinii",Schott,,67972
ARACEAE,"Philodendron nervosum",Kunth,,67983
ARACEAE,"Philodendron opacum","Croat & Grayum",,67985
ARACEAE,"Philodendron panamense","K. Krause",,67986
ARACEAE,"Philodendron pterotum","K. Koch & Augustin",,67990
ARACEAE,"Philodendron radiatum",Schott,,67992
ARACEAE,"Philodendron radiatum radiatum",,,191498
ARACEAE,"Philodendron radiatum var. radiatum",,,78412
ARACEAE,"Philodendron rayanum","Croat & Grayum",,67993
ARACEAE,"Philodendron rigidifolium","K. Krause",,67995
ARACEAE,"Philodendron rigidifolium subsp. rigidifolium",,,171629
ARACEAE,"Philodendron sagittifolium",Liebm.,,67998
ARACEAE,"Philodendron scandens","K.Koch & Sello",,80263
ARACEAE,"Philodendron tripartitum","(Jacq.) Schott",,68011
ARACEAE,"Pistia stratiotes",L.,,68371
ARACEAE,"Rhodospatha moritziana",Schott,,69094
ARACEAE,"Rhodospatha wendlandii",Schott,,69097
ARACEAE,"Spathiphyllum friedrichsthalii",Schott,,69883
ARACEAE,"Spathiphyllum phryniifolium",Schott,,69889
ARACEAE,"Stenospermation angustifolium",Hemsl.,,70022
ARACEAE,"Syngonium erythrophyllum","Birdsey ex G.S. Bunting",,70138
ARACEAE,"Syngonium podophyllum",Schott,,70146
ARACEAE,"Syngonium wendlandii",Schott,,70150
ARACEAE,"Xanthosoma helleborifolium","(Jacq.) Schott",,70949
ARACEAE,"Xanthosoma mexicanum",Liebm.,,70950
ARALIACEAE,"Dendropanax arboreus","(L.) Decne. & Planch.",,63928
ARALIACEAE,"Oreopanax capitatus","(Jacq.) Decne. & Planch.",,67328
ARALIACEAE,"Polyscias guilfoylei","(W. Bull) L.H. Bailey",,68601
ARALIACEAE,"Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",,69413
ARAUCARIACEAE,"Araucaria columnaris","(J.R. Forst.) Hook.",,61927
ARECACEAE,"Acrocomia aculeata","(Jacq.) Lodd. ex Mart.",,61431
ARECACEAE,"Astrocaryum standleyanum","L.H. Bailey",,62136
ARECACEAE,"Attalea butyracea","(Mutis ex L. f.) Wess. Boer",,62145
ARECACEAE,"Attalea rostrata",Oerst.,,62147
ARECACEAE,"Bactris barronis","L.H. Bailey",,62184
ARECACEAE,"Bactris coloniata","L.H. Bailey",,62187
ARECACEAE,"Bactris coloradonis","L.H. Bailey",,62188
ARECACEAE,"Bactris gasipaes",Kunth,,62189
ARECACEAE,"Bactris major",Jacq.,,62195
ARECACEAE,"Bactris major var. infesta","(Mart.) Drude",,172232
ARECACEAE,"Bactris major var. major",,,78175
ARECACEAE,"Chamaedorea tepejilote",Liebm.,,62991
ARECACEAE,"Cocos nucifera",L.,,63354
ARECACEAE,"Cryosophila warscewiczii","(H. Wendl.) Bartlett",,63677
ARECACEAE,"Desmoncus myriacanthos",Dugand,,63991
ARECACEAE,"Desmoncus orthacanthos",Mart.,,63992
ARECACEAE,"Desmoncus panamensis",Linden,,80174
ARECACEAE,"Elaeis oleifera","(Kunth) Cortés",,64353
ARECACEAE,"Geonoma cuneata","H. Wendl. ex Spruce",,65007
ARECACEAE,"Geonoma cuneata subsp. indivisa",A.J.Hend.,,172889
ARECACEAE,"Geonoma cuneata subsp. procumbens","(H.Wendl. ex Spruce) A.J.Hend.",,172891
ARECACEAE,"Geonoma cuneata var. cuneata",,,78296
ARECACEAE,"Geonoma interrupta","(Ruiz & Pav.) Mart.",,65013
ARECACEAE,"Geonoma interrupta subsp. interrupta",,,172896
ARECACEAE,"Geonoma interrupta subsp. magnifica","(Linden & H.Wendl.) A.J.Hend.",,169877
ARECACEAE,"Geonoma pinnatifrons",Willd.,,65020
ARECACEAE,"Geonoma pinnatifrons subsp. binervia","(Oerst.) A.J.Hend.",,172901
ARECACEAE,"Geonoma procumbens","H. Wendl. ex Spruce",,65021
ARECACEAE,"Oenocarpus mapora","H. Karst.",,67238
ARECACEAE,"Oenocarpus mapora subsp. mapora",,,122101
ARECACEAE,"Phytelephas macrocarpa","Ruiz & Pav.",,68085
ARECACEAE,"Socratea exorrhiza","(Mart.) H. Wendl.",,69753
ARECACEAE,"Synechanthus warscewiczianus","H. Wendl.",,70134
ARISTOLOCHIACEAE,"Aristolochia cordiflora","Mutis ex Kunth",,62014
ARISTOLOCHIACEAE,"Aristolochia maxima",Jacq.,,62019
ARISTOLOCHIACEAE,"Aristolochia pilosa",Kunth,,62023
ARISTOLOCHIACEAE,"Aristolochia tonduzii","O.C. Schmidt",,62025
ASPLENIACEAE,"Asplenium abscissum",Willd.,,62057
ASPLENIACEAE,"Asplenium auritum",Sw.,,62061
ASPLENIACEAE,"Asplenium hoffmannii",Hieron.,,62075
ASPLENIACEAE,"Asplenium juglandifolium",Lam.,,62077
ASPLENIACEAE,"Asplenium serratum",L.,,62100
ASPLENIACEAE,"Hymenasplenium delitescens","(Maxon) L. Regalado & Prada",,176767
ASTERACEAE,"Acmella brachyglossa",Cass.,,61421
ASTERACEAE,"Ayapana elata","(Steetz) R.M. King & H. Rob.",,62169
ASTERACEAE,"Baccharis trinervis",Pers.,,62176
ASTERACEAE,"Baltimora recta",L.,,62203
ASTERACEAE,"Calea jamaicensis","(L.) L.",,62620
ASTERACEAE,"Calea prunifolia",Kunth,,62621
ASTERACEAE,"Chaptalia nutans","(L.) Pol.",,62998
ASTERACEAE,"Chromolaena odorata","(L.) R.M. King & H. Rob.",,63063
ASTERACEAE,"Clibadium surinamense",L.,,63217
ASTERACEAE,"Clibadium sylvestre","(Aubl.) Baill.",,63218
ASTERACEAE,"Conyza laevigata","(Rich.) Pruski",,63505
ASTERACEAE,"Critonia billbergiana","(Beurl.) R.M. King & H. Rob.",,63622
ASTERACEAE,"Cyanthillium cinereum","H. Rob.",,80167
ASTERACEAE,"Eclipta prostrata","(L.) L.",,64336
ASTERACEAE,"Elephantopus mollis",Kunth,,64464
ASTERACEAE,"Eleutheranthera ruderalis","(Sw.) Sch. Bip.",,64466
ASTERACEAE,"Eleutheranthera ruderalis var. ruderalis",,,185778
ASTERACEAE,"Emilia sonchifolia","(L.) DC.",,64496
ASTERACEAE,"Emilia sonchifolia var. sonchifolia",,,78282
ASTERACEAE,"Erechtites hieraciifolia","(L.) Raf. ex DC.",,98111
ASTERACEAE,"Erechtites hieraciifolia var. cacalioides","(Spreng.) Griseb.",,176863
ASTERACEAE,"Fleischmannia microstemon","(Cass.) R.M. King & H. Rob.",,64934
ASTERACEAE,"Fleischmannia sinclairii","(Benth.) R.M. King & H. Rob.",,64938
ASTERACEAE,"Hebeclinium macrophyllum","(L.) DC.",,65310
ASTERACEAE,"Heterocondylus vitalbae","(DC.) R.M. King & H. Rob.",,65431
ASTERACEAE,"Koanophyllon wetmorei","(B.L. Rob.) R.M. King & H. Rob.",,65912
ASTERACEAE,"Lepidaploa canescens","(Kunth) H. Rob.",,66073
ASTERACEAE,"Melampodium divaricatum","(Rich.) DC.",,66601
ASTERACEAE,"Melanthera nivea","(L.) Small",,66604
ASTERACEAE,"Mikania hookeriana",DC.,,66820
ASTERACEAE,"Mikania leiostachya",Benth.,,66823
ASTERACEAE,"Mikania micrantha",Kunth,,66824
ASTERACEAE,"Mikania psilostachya",DC.,,66827
ASTERACEAE,"Mikania tonduzii","B.L. Rob.",,66831
ASTERACEAE,"Neurolaena lobata","(L.) Cass.",,67099
ASTERACEAE,"Pluchea odorata","(L.) Cass.",,68523
ASTERACEAE,"Pseudelephantopus spicatus","(Juss. ex Aubl.) C.F. Baker",,68765
ASTERACEAE,"Pseudoelephantopus spicatus",,,80280
ASTERACEAE,"Rolandra fruticosa","(L.) Kuntze",,69178
ASTERACEAE,"Schistocarpha eupatorioides","(Fenzl) Kuntze",,69426
ASTERACEAE,"Sphagneticola trilobata","(L.) Pruski",,69932
ASTERACEAE,"Spiracantha cornifolia",Kunth,,69943
ASTERACEAE,"Synedrella nodiflora","(L.) Gaertn.",,70135
ASTERACEAE,"Tilesia baccata","(L.) Pruski",,70426
ASTERACEAE,"Tridax procumbens",L.,,70614
ASTERACEAE,"Verbesina gigantea",Jacq.,,70767
ASTERACEAE,"Vernonanthura patens","H. Rob.",,80339
BARTRAMIACEAE,"Philonotis uncinata","Bridel, 1827",,173164
BEGONIACEAE,"Begonia filipes",Benth.,,81231
BEGONIACEAE,"Begonia fischeri",Schrank,,62268
BEGONIACEAE,"Begonia guaduensis",Kunth,,62271
BEGONIACEAE,"Begonia hirsuta",Aubl.,,62274
BIGNONIACEAE,"Adenocalymma arthropetiolatum","A.H. Gentry",,61445
BIGNONIACEAE,"Amphilophium crucigerum","(L.) L.G. Lohmann",,61636
BIGNONIACEAE,"Amphilophium paniculatum","(L.) Kunth",,61639
BIGNONIACEAE,"Amphilophium paniculatum var. molle","(Schltdl. & Cham.) Standl.",,78152
BIGNONIACEAE,"Anemopaegma chrysoleucum","(Kunth) Sandwith",,61678
BIGNONIACEAE,"Arrabidaea chica","B. Verl.",,80097
BIGNONIACEAE,"Arrabidaea patellifera",Sandwith,,80100
BIGNONIACEAE,"Arrabidaea verrucosa","A.H. Gentry",,80101
BIGNONIACEAE,"Bignonia aequinoctialis",L.,,77461
BIGNONIACEAE,"Bignonia binata",Thunb.,,77462
BIGNONIACEAE,"Bignonia corymbosa","(Vent.) L.G. Lohmann",,77463
BIGNONIACEAE,"Bignonia neoheterophylla","L.G. Lohmann",,77467
BIGNONIACEAE,"Callichlamys latifolia","(Rich.) K. Schum.",,62633
BIGNONIACEAE,"Ceratophytum tetragonolobum","Sprague & Sandwith",,80137
BIGNONIACEAE,"Cydista aequinoctialis",,,63822
BIGNONIACEAE,"Dolichandra unguis-cati","(L.) L.G. Lohmann",,77559
BIGNONIACEAE,"Fridericia candicans","(Rich.) L.G. Lohmann",,77604
BIGNONIACEAE,"Fridericia chica","(Bonpl.) L.G. Lohmann",,77605
BIGNONIACEAE,"Fridericia florida","(DC.) L.G. Lohmann",,77608
BIGNONIACEAE,"Fridericia japurensis","(DC.) L.G. Lohmann",,77609
BIGNONIACEAE,"Fridericia patellifera","(Schltdl.) L.G. Lohmann",,77612
BIGNONIACEAE,"Fridericia schumanniana","(Loes.) L.G. Lohmann",,77614
BIGNONIACEAE,"Handroanthus guayacan","(Seem.) S. O. Grose",,155831
BIGNONIACEAE,"Handroanthus ochraceus","(Cham.) Mattos",,155614
BIGNONIACEAE,"Handroanthus ochraceus subsp. neochrysanthus","(A. H. Gentry) S. O. Grose",,171992
BIGNONIACEAE,"Jacaranda copaia","(Aubl.) D. Don",,65819
BIGNONIACEAE,"Jacaranda copaia subsp. spectabilis","(Mart. ex DC.) A.H. Gentry",,78018
BIGNONIACEAE,"Macfadyena unguis-cati","A.H. Gentry",,80219
BIGNONIACEAE,"Mansoa hymenaea","(DC.) A.H. Gentry",,66397
BIGNONIACEAE,"Martinella obovata","(Kunth) Bureau & K. Schum.",,66458
BIGNONIACEAE,"Pachyptera kerere","(Aubl.) Sandwith",,67409
BIGNONIACEAE,"Paragonia pyramidata",Bureau,,80256
BIGNONIACEAE,"Pithecoctenium crucigerum","A.H. Gentry",,80269
BIGNONIACEAE,"Pleonotoma variabilis","(Jacq.) Miers",,68437
BIGNONIACEAE,"Spathodea campanulata","P. Beauv.",,69894
BIGNONIACEAE,"Stizophyllum inaequilaterum","Bureau & K. Schum.",,70071
BIGNONIACEAE,"Stizophyllum riparium","(Kunth) Sandwith",,70072
BIGNONIACEAE,"Tabebuia rosea","(Bertol.) DC.",,70165
BIGNONIACEAE,"Tanaecium pyramidatum","(Rich.) L.G. Lohmann",,70205
BIGNONIACEAE,"Tanaecium tetragonolobum","(Jacq.) L.G. Lohmann",,70206
BIGNONIACEAE,"Tynanthus croatianus","A.H. Gentry",,70677
BIGNONIACEAE,"Xylophragma seemannianum","(Kuntze) Sandwith",,70962
BIXACEAE,"Bixa orellana",L.,,62347
BIXACEAE,"Bixa urucurana",Willd.,,62348
BIXACEAE,"Cochlospermum vitifolium","(Willd.) Spreng.",,63352
BLECHNACEAE,"Blechnum occidentale",L.,,62403
BLECHNACEAE,"Telmatoblechnum serrulatum","(Rich.) Perrie, D. J. Ohlsen & Brownsey",,181543
BOMBACACEAE,"Cavanillesia platanifolia","(Bonpl.) Kunth",,62815
BOMBACACEAE,"Ceiba pentandra","(L.) Gaertn.",,62876
BOMBACACEAE,"Ochroma pyramidale","(Cav. ex Lam.) Urb.",,67166
BOMBACACEAE,"Pachira aquatica",Aubl.,,67404
BOMBACACEAE,"Pachira quinata","(Jacq.) W.S. Alverson",,67405
BOMBACACEAE,"Pachira sessilis",Benth.,,67406
BOMBACACEAE,"Pseudobombax septenatum","(Jacq.) Dugand",,68771
BOMBACACEAE,"Quararibea asterolepis",Pittier,,68968
BOMBACACEAE,"Quararibea pterocalyx",Hemsl.,,68975
BOMBACACEAE,"Quararibea stenophylla",Pittier,,114457
BORAGINACEAE,"Varronia spinescens","(L.) Borhidi",,77927
BRACHYTHECIACEAE,"Rhynchostegium ambiguum","(Schwägr.) W.R. Buck",,189563
BROMELIACEAE,"Aechmea magdalenae","(André) André ex Baker",,61488
BROMELIACEAE,"Aechmea pubescens",Baker,,61492
BROMELIACEAE,"Aechmea setigera","Mart. ex Schult. & Schult. f.",,61493
BROMELIACEAE,"Aechmea tillandsioides","(Mart. ex Schult. & Schult. f.) Baker",,61495
BROMELIACEAE,"Ananas comosus","(L.) Merr.",,61653
BROMELIACEAE,"Billbergia macrolepis","L.B. Sm.",,62338
BROMELIACEAE,"Billbergia porteana","Brongn. ex Beer",,62339
BROMELIACEAE,"Catopsis sessiliflora","(Ruiz & Pav.) Mez",,62809
BROMELIACEAE,"Guzmania lingulata","(L.) Mez",,65233
BROMELIACEAE,"Guzmania lingulata var. concolor","Proctor & Cedeño-Mald.",,176963
BROMELIACEAE,"Guzmania monostachia","(L.) Rusby ex Mez",,65236
BROMELIACEAE,"Lemeltonia monadelpha","(É.Morren) Barfuss & W.Till",,172023
BROMELIACEAE,"Tillandsia bulbosa",Hook.,,70431
BROMELIACEAE,"Tillandsia elongata",Kunth,,70436
BROMELIACEAE,"Tillandsia fasciculata",Sw.,,70438
BROMELIACEAE,"Tillandsia monadelpha","(E. Morren) Baker",,70444
BROMELIACEAE,"Tillandsia usneoides","(L.) L.",,70452
BROMELIACEAE,"Vriesea heliconioides","(Kunth) Hook. ex Walp.",,70855
BROMELIACEAE,"Vriesea sanguinolenta","Cogn. & Marchal",,70864
BROMELIACEAE,"Wallisia anceps","(G.Lodd.) Barfuss & W.Till",,181823
BROMELIACEAE,"Werauhia gladioliflora","(H. Wendl.) J.R. Grant",,70892
BROMELIACEAE,"Werauhia sanguinolenta","(Cogn. & Marchal) J.R. Grant",,70906
BRYACEAE,"Gemmabryum coronatum","(Schwägr.) J.R. Spence & H.P. Ramsay",,189478
BURMANNIACEAE,"Thismia luetzelburgii","Goebel & Suess.",,70409
BURMANNIACEAE,"Thismia panamensis","(Standl.) Jonker",,70410
BURSERACEAE,"Bursera simaruba","(L.) Sarg.",,62579
BURSERACEAE,"Protium confusum","(Rose) Pittier",,68732
BURSERACEAE,"Protium costaricense","(Rose) Engl.",,68734
BURSERACEAE,"Protium glabrum","(Rose) Engl.",,68736
BURSERACEAE,"Protium panamense","(Rose) I.M. Johnst.",,68739
BURSERACEAE,"Protium pittieri","(Rose) Engl.",,68740
BURSERACEAE,"Protium stevensonii","(Standl.) Daly",,181031
BURSERACEAE,"Protium tenuifolium","(Engl.) Engl.",,68743
BURSERACEAE,"Protium tenuifolium subsp. sessiliflorum","(Rose) D.M. Porter",,78079
BURSERACEAE,"Trattinnickia aspera","(Standl.) Swart",,70517
CACTACEAE,"Epiphyllum hookeri",Haw.,,64651
CACTACEAE,"Epiphyllum phyllanthus","(L.) Haw.",,64655
CACTACEAE,"Epiphyllum phyllanthus var. phyllanthus",,,78284
CACTACEAE,"Rhipsalis baccifera","(Sol.) Stearn",,69085
CACTACEAE,"Selenicereus pteranthus","(Link ex A. Dietr.) Britton & Rose",,69553
CALYMPERACEAE,"Calymperes afzelii","Swartz, 1818",,176568
CALYMPERACEAE,"Calymperes erosum","C. Müller, 1848",,176569
CALYMPERACEAE,"Calymperes levyanum","Bescherelle, 1896",,172599
CALYMPERACEAE,"Calymperes lonchophyllum","Schwaegrichen, 1816",,159207
CALYMPERACEAE,"Calymperes nicaraguense","Renauld & Cardot, 1895",,176570
CALYMPERACEAE,"Calymperes palisotii","Schwaegrichen, 1816",,172600
