"taxon_code","gbif_accepted_taxon_id","gbif_accepted_scientific_name","habit"
"Poulsenia armata-POULAR-POUA",5570848,"Poulsenia armata","Freestanding"
"Pourouma",7316388,"Pourouma",""
"Pourouma bicolor-POURBI-POUB",7316430,"Pourouma bicolor","Freestanding"
"Pourouma melinonii-POURME",7316396,"Pourouma melinonii","Freestanding"
"Pourouma minor-POURMI",4013658,"Pourouma minor","Freestanding"
"Pouteria",2884049,"Pouteria",""
"Pouteria amygdalicarpa-POUTAM",2884987,"Pouteria amygdalicarpa","Freestanding"
"Pouteria austin-smithii-POUTAU",2884860,"Pouteria austin-smithii","Freestanding"
"Pouteria bracteata-POUTB1",2884479,"Pouteria bracteata","Freestanding"
"Pouteria buenaventurensis-POUTBU",2884178,"Pouteria buenaventurensis","Freestanding"
"Pouteria caimito-POUTC2",2884788,"Pouteria caimito","Freestanding"
"Pouteria calistophylla-POUTC1",2884569,"Pouteria calistophylla","Freestanding"
"Pouteria campechiana-POUTCA",2884309,"Pouteria campechiana","Freestanding"
"Pouteria chiricana-POUTCH",2884353,"Pouteria chiricana","Freestanding"
"Pouteria cuspidata-POUTCU",2884675,"Pouteria cuspidata","Freestanding"
"Pouteria dominigensis-POUTDO",2884444,"Pouteria dominigensis","Freestanding"
"Pouteria durlandii-POUTDU",2884848,"Pouteria durlandii","Freestanding"
"Pouteria engleri-POUTEN",2884181,"Pouteria engleri","Freestanding"
"Pouteria euryphylla-POUTEU",2884706,"Pouteria euryphylla","Freestanding"
"Pouteria fossicola-POUTFO-POUF",2884117,"Pouteria fossicola","Freestanding"
"Pouteria foveolata-POUTF1",2884990,"Pouteria foveolata","Freestanding"
"Pouteria glomerata-POUTGL",2884079,"Pouteria glomerata","Freestanding"
"Pouteria guianensis-POUTGU",7485884,"Pouteria guianensis","Freestanding"
"Pouteria juruana-POUTJU",2884365,"Pouteria juruana","Freestanding"
"Pouteria leptopedicellata-POUTLE",2884885,"Pouteria leptopedicellata","Freestanding"
"Pouteria multiflora-POUTMU",2884744,"Pouteria multiflora","Freestanding"
"Pouteria reticulata-POUTRE-POUU",2884054,"Pouteria reticulata","Freestanding"
"Pouteria sambuensis-POUTS1",2884377,"Pouteria sambuensis","Freestanding"
"Pouteria sapota-POUTSA-POU1",2884162,"Pouteria sapota","Freestanding"
"Pouteria sclerocarpa-POUTSC",2884932,"Pouteria sclerocarpa","Freestanding"
"Pouteria silvestris-POUTSI",2884199,"Pouteria silvestris","Freestanding"
"Pouteria simulans-POUTS2",2884128,"Pouteria simulans","Freestanding"
"Pouteria stipitata-POUTST-POU2",2884149,"Pouteria stipitata","Freestanding"
"Pouteria subrotata-POUTSU",2884740,"Pouteria subrotata","Freestanding"
"Pouteria tarapotensis-POUTTA",2884213,"Pouteria tarapotensis","Freestanding"
"Pouteria torta-POUTTO",2884812,"Pouteria torta","Freestanding"
"Pouzolzia",2984382,"Pouzolzia",""
"Pouzolzia obliqua-POUZOB-POUO",4099683,"Pouzolzia obliqua","Freestanding"
"Pouzolzia occidentalis-POUZOC",2984385,"Pouzolzia occidentalis","Freestanding"
"Pradosia",2883827,"Pradosia",""
"Pradosia grisebachii-CHRORU",2883828,"Pradosia grisebachii","Freestanding"
"Preslianthus",8108711,"Preslianthus",""
"Prestoea",2738937,"Prestoea",""
"Prestoea acuminata-PRESAC-PREA",2738961,"Prestoea acuminata","Freestanding"
"Prestoea decurrens-PRESDE",2738941,"Prestoea decurrens","Freestanding"
"Prestoea ensiformis-PRESEN",2738943,"Prestoea ensiformis","Freestanding"
"Prestoea longepetiolata-PRESLO",7314109,"Prestoea longepetiolata","Freestanding"
"Prestoea pubens-PRESPU",2739018,"Prestoea pubens","Freestanding"
"Prestonia",3169716,"Prestonia",""
"Prestonia exserta-PRE2EX",5414416,"Prestonia exserta","Climbing"
"Prestonia ipomaeifolia-PRE2IP-PREI",5536522,"Prestonia ipomaeifolia","Climbing"
"Prestonia lenticellata-PRE2LE",5536478,"Prestonia lenticellata","Climbing"
"Prestonia longifolia-PRE2LO",5536458,"Prestonia longifolia","Climbing"
"Prestonia mexicana-PRE2ME",5536413,"Prestonia mexicana","Climbing"
"Prestonia mollis-PRE2MO",5536410,"Prestonia mollis","Climbing"
"Prestonia portobellensis-PRE2PO-PREP",5536313,"Prestonia portobellensis","Climbing"
"Prestonia quinquangularis-PRE2AC",5414415,"Prestonia quinquangularis","Climbing"
"Prestonia seemannii-PRE2SE",5536242,"Prestonia seemannii","Climbing"
"Prestonia trifida-PRE2OB-PREO",5536196,"Prestonia trifida","Climbing"
"Prestonia tysonii-PRE2TY",5536188,"Prestonia tysonii","Climbing"
"Primulaceae",6674,"Primulaceae",""
"Prionostemma",3231392,"Prionostemma",""
"Prionostemma aspera-PRI1AS-PRIA",5579703,"Prionostemma aspera","Climbing"
"Prioria",2947107,"Prioria",""
"Prioria copaifera-PRI2CO-PRIC",2947108,"Prioria copaifera","Freestanding"
"Pristimera",3169112,"Pristimera",""
"Pristimera celastroides-PRISCE",3791589,"Pristimera celastroides","Climbing"
"Pristimera nervosa-PRISNE",3791376,"Pristimera nervosa","Climbing"
"Pritchardia",2738325,"Pritchardia",""
"Pritchardia grandis-PRITGR",8008690,"Licuala grandis","Freestanding"
"Pritchardia pacifica-PRITPA",5294627,"Pritchardia pacifica","Freestanding"
"Prockia",8313450,"Prockia",""
"Prockia crucis-PROCCR",2874114,"Prockia crucis","Freestanding"
"Prosopis",2970763,"Prosopis",""
"Proteaceae",2414,"Proteaceae",""
"Protium",7286732,"Protium",""
"Protium chagrense",10854194,"Protium chagrense","Freestanding"
"Protium confusum-PROTSP-PRO1",3993929,"Protium confusum","Freestanding"
"Protium costaricense-PROTCO-PROC",3993783,"Protium costaricense","Freestanding"
"Protium glabrum-PROTGL-PROG",3993199,"Protium glabrum","Freestanding"
"Protium guianense-PROTGU",3993081,"Protium guianense","Freestanding"
"Protium panamense-PROTPA-PROP",3993834,"Protium panamense","Freestanding"
"Protium pecuniosum",3993721,"Protium pecuniosum","Freestanding"
"Protium pittieri-PROTPI",3993554,"Protium pittieri","Freestanding"
"Protium puncticulatum-PROTPU",3993357,"Protium puncticulatum","Freestanding"
"Protium ravenii",3993339,"Protium ravenii","Freestanding"
"Protium stevensonii-TET2PA-TET2",7286863,"Tetragastris panamensis","Freestanding"
"Protium tenuifolium-PROTTE-PROT",7286790,"Protium tenuifolium","Freestanding"
"Protium trifoliolatum-PROTTR",3992925,"Protium trifoliolatum","Freestanding"
"Prunus",3020559,"Prunus",""
"Prunus annularis-PRUNAN",3023108,"Prunus annularis","Freestanding"
"Prunus brachybotrya-PRUNBR",3022514,"Prunus brachybotrya","Freestanding"
"Prunus fortunensis-PRUNFO",3023108,"Prunus annularis","Freestanding"
"Prunus occidentalis",3020745,"Prunus occidentalis","Freestanding"
"Prunus subcorymbosa",3022665,"Prunus subcorymbosa","Freestanding"
"Pseudalbizzia",2972897,"Albizia",""
"Pseudalbizzia adinocephala-ALBIAD",2973023,"Albizia adinocephala","Freestanding"
"Pseudalbizzia multiflora-ALBIMU",2972967,"Albizia multiflora","Freestanding"
"Pseudalbizzia niopoides-ALBINI",12075529,"Pseudalbizzia niopoides","Freestanding"
"Pseudima",7264875,"Pseudima",""
"Pseudima frutescens-PSE3FR",3785662,"Pseudima frutescens","Freestanding"
"Pseudobombax",3152211,"Pseudobombax",""
"Pseudobombax septenatum-PSE1SE-PSE1",4073614,"Pseudobombax septenatum","Freestanding"
"Pseudogynoxys",3150249,"Pseudogynoxys",""
"Pseudogynoxys chenopodioides-PSE5CH",3150256,"Pseudogynoxys chenopodioides","Climbing"
"Pseudolachnostoma",7364421,"Pseudolachnostoma",""
"Pseudolachnostoma reflexum-PSE7RE",7828906,"Pseudolachnostoma reflexum","Climbing"
"Pseudolmedia",2984542,"Pseudolmedia",""
"Pseudolmedia laevigata-PSE2LA",3764182,"Pseudolmedia laevigata","Freestanding"
"Pseudolmedia rigida-PSE2RI",7262528,"Pseudolmedia rigida","Freestanding"
"Pseudolmedia spuria-PSE2SP-PSE2",2984543,"Pseudolmedia spuria","Freestanding"
"Pseudomalmea",3153990,"Pseudomalmea",""
"Pseudomalmea darienensis",3153994,"Pseudomalmea darienensis","Freestanding"
"Pseudosamanea",8107622,"Pseudosamanea",""
"Pseudosamanea carbonaria-ALBICA",2973135,"Albizia carbonaria","Freestanding"
"Pseudosamanea guachapele-ALBIGU-ALBG",2972923,"Pseudosamanea guachapele","Freestanding"
"Psidium",3187232,"Psidium",""
"Psidium friedrichsthalianum-PSIDFR-PSIF",5420358,"Psidium friedrichsthalianum","Freestanding"
"Psidium guajava-PSIDGU-PSIG",5420380,"Psidium guajava","Freestanding"
"Psidium guineense-PSIDG1",5420509,"Psidium guineense","Freestanding"
"Psidium oligospermum-PSIDSA",5420363,"Psidium oligospermum","Freestanding"
"Psiguria",7883254,"Psiguria",""
"Psiguria warscewiczii-PSIGWA-PSIW",3624367,"Psiguria warscewiczii","Climbing"
"Psychotria",2919963,"Psychotria",""
"Psychotria bakeri-PSYCBA",2922952,"Psychotria bakeri","Freestanding"
"Psychotria biaristata-PSYCG1-PYG1",2921957,"Psychotria biaristata","Freestanding"
"Psychotria boquetensis-PSYCBO",2921156,"Psychotria boquetensis","Freestanding"
"Psychotria calophylla-PSYCCA",2922423,"Psychotria calophylla","Freestanding"
"Psychotria carthagenensis-PSYCC3",2920891,"Psychotria carthagenensis","Freestanding"
"Psychotria cascajalensis-PSYCC4",2920866,"Psychotria cascajalensis","Freestanding"
"Psychotria cerrocoloradensis-PSYCCE",2920315,"Psychotria cerrocoloradensis","Freestanding"
"Psychotria chagrensis-PSYCCH-PYCH",2920161,"Psychotria chagrensis","Freestanding"
"Psychotria clivorum-PSYCCL",2922901,"Psychotria clivorum","Freestanding"
"Psychotria convergens",3848599,"Psychotria convergens","Freestanding"
"Psychotria durilancifolia",2920364,"Psychotria durilancifolia","Freestanding"
"Psychotria fosteri-PSYCFO",2921461,"Psychotria fosteri","Freestanding"
"Psychotria fruticetorum-PSYCFR",2921148,"Psychotria fruticetorum","Freestanding"
"Psychotria grandis-PSYCG3-PYG3",2922874,"Psychotria grandis","Freestanding"
"Psychotria horizontalis-PSYCHO-PYHO",2920395,"Psychotria horizontalis","Freestanding"
"Psychotria hornitensis-PSYCH1",2923119,"Psychotria hornitensis","Freestanding"
"Psychotria insignis-PSYCIN",2921979,"Psychotria insignis","Freestanding"
"Psychotria jefensis-PSYCJE",2922165,"Psychotria jefensis","Freestanding"
"Psychotria liesneri-PSYCL1",2920695,"Psychotria liesneri","Freestanding"
"Psychotria limonensis-PSYCLI-PYLI",2920461,"Psychotria limonensis","Freestanding"
"Psychotria marginata-PSYCMA-PYMA",2910824,"Psychotria marginata","Freestanding"
"Psychotria micrantha-PSYCMI-PYMI",2923258,"Psychotria micrantha","Freestanding"
"Psychotria monsalveae",2922178,"Psychotria monsalveae","Freestanding"
"Psychotria nubiphila",2920365,"Psychotria nubiphila","Freestanding"
"Psychotria olgae-PSYCOL",2922137,"Psychotria olgae","Freestanding"
"Psychotria orosiana-PSYCOR",2921565,"Psychotria orosiana","Freestanding"
"Psychotria pacorensis-PSYCP1",2920936,"Psychotria pacorensis","Freestanding"
"Psychotria panamensis-PSYCPA",2920358,"Psychotria panamensis","Freestanding"
"Psychotria parvifolia-PSYCP2",7872368,"Psychotria parvifolia","Freestanding"
"Psychotria philacra-PSYCPH",2921690,"Psychotria philacra","Freestanding"
"Psychotria pisonioides-PSYCP4",2921121,"Psychotria pisonioides","Freestanding"
"Psychotria psychotriifolia-PSYCPS-PYPS",2922893,"Psychotria psychotriifolia","Freestanding"
"Psychotria remota-PSYCRE",2920637,"Psychotria remota","Freestanding"
"Psychotria rufiramea-PSYCRU",2922495,"Psychotria rufiramea","Freestanding"
"Psychotria saltatrix-PSYCSA",2921828,"Psychotria saltatrix","Freestanding"
"Psychotria sarapiquensis-PSYCS1",3849104,"Psychotria sarapiquensis","Freestanding"
"Psychotria sixaolensis",2922727,"Psychotria sixaolensis","Freestanding"
"Psychotria subsessilis-PSYCQU",7378972,"Psychotria subsessilis","Freestanding"
"Psychotria sylvivaga-PSYCSY",2923184,"Psychotria sylvivaga","Freestanding"
"Psychotria tenuifolia-PSYCG2-PYG2",2922399,"Psychotria tenuifolia","Freestanding"
"Psychotria trichotoma-PSYCTR",2920572,"Psychotria trichotoma","Freestanding"
"Psychotria viridis-PSYCVI",2921300,"Psychotria viridis","Freestanding"
"Pterandra",7285079,"Pterandra",""
"Pterandra isthmica-PTER1IS",3985390,"Pterandra isthmica","Freestanding"
"Pterandra mcphersonii-PTER1MC",3985376,"Pterandra mcphersonii","Freestanding"
"Pterocarpus",5349236,"Pterocarpus",""
"Pterocarpus acapulcensis-PTERAC",5349262,"Pterocarpus acapulcensis","Freestanding"
"Pterocarpus officinalis-PTEROF-PTEO",5349333,"Pterocarpus officinalis","Freestanding"
"Pterocarpus rohrii-PTERRO-PTER",5349322,"Pterocarpus rohrii","Freestanding"
"Pteropepon",7317728,"Pteropepon",""
"Pteropepon acariaeanthus-PSC6AC",7379457,"Pteropepon acariaeanthus","Climbing"
"Pterygota",9502664,"Pterygota",""
"Pterygota excelsa-PTE2EX",3668189,"Pterygota excelsa","Freestanding"
"Ptychosperma",2733820,"Ptychosperma",""
"Ptychosperma macarthurii-PTYCMA",2733897,"Ptychosperma macarthurii","Freestanding"
"Pueraria",2977604,"Pueraria",""
"Pueraria montana-PUERLO",2977636,"Pueraria montana","Climbing"
"Pueraria phaseoloides-PUERPH",2977687,"Neustanthus phaseoloides","Climbing"
"Punica",3188663,"Punica",""
"Punica granatum-PUNIGR",5420901,"Punica granatum","Freestanding"
"Purdiaea",7311614,"Purdiaea",""
"Purdiaea belizensis-PURDBE",3570613,"Purdiaea belizensis","Freestanding"
"Putranjivaceae",8808,"Putranjivaceae",""
"Pyrostegia",3172568,"Pyrostegia",""
"Pyrostegia venusta-PYROVE",3172569,"Pyrostegia venusta","Climbing"
"Quadrella",9800538,"Quadrella",""
"Qualea",7288308,"Qualea",""
"Qualea cymulosa-QUALCY",4030467,"Qualea cymulosa","Freestanding"
"Qualea panamensis-QUALPO",4030668,"Qualea panamensis","Freestanding"
"Quararibea",3152231,"Quararibea",""
"Quararibea asterolepis-QUARAS",4073498,"Quararibea asterolepis","Freestanding"
"Quararibea aurantiocalyx-QUARAU",4073480,"Quararibea aurantiocalyx","Freestanding"
"Quararibea ciroana-QUARCI",4073379,"Quararibea ciroana","Freestanding"
"Quararibea gomeziana-QUARGO",4073153,"Quararibea gomeziana","Freestanding"
"Quararibea parviflora",4073838,"Quararibea parviflora","Freestanding"
"Quararibea parvifolia-QUARPA",7296174,"Quararibea yunckeri","Freestanding"
"Quararibea pendula-QUARPE",4073820,"Quararibea pendula","Freestanding"
"Quararibea platyphylla-QUARPL",4073802,"Quararibea platyphylla","Freestanding"
"Quararibea pterocalyx-QUARPT-QUAP",4073797,"Quararibea pterocalyx","Freestanding"
"Quararibea pumila-QUARPU",4073788,"Quararibea pumila","Freestanding"
"Quararibea santaritensis-QUARSA",4073726,"Quararibea santaritensis","Freestanding"
"Quararibea stenophylla-QUARA1-QUA1",4073669,"Quararibea stenophylla","Freestanding"
"Quassia",3190646,"Quassia",""
"Quassia amara-QUASAM-QUA2",3190647,"Quassia amara","Freestanding"
"Quercus",2877951,"Quercus",""
"Quercus benthamii-QUERBE",2879030,"Quercus benthamii","Freestanding"
"Quercus cortesii-QUERCO",2879995,"Quercus cortesii","Freestanding"
"Quercus costaricensis-QUERC1",2879682,"Quercus costaricensis","Freestanding"
"Quercus humboldtii-QUERHU",2880642,"Quercus humboldtii","Freestanding"
"Quercus insignis-QUERIN",2880526,"Quercus insignis","Freestanding"
"Quercus lancifolia-QUERLA",2877988,"Quercus lancifolia","Freestanding"
"Quercus salicifolia-QUERSA",2878952,"Quercus salicifolia","Freestanding"
"Quercus sapotifolia-QUERS1",2878354,"Quercus sapotifolia","Freestanding"
"Quetzalia",7265798,"Quetzalia",""
"Quetzalia occidentalis-QUETOC",3794588,"Quetzalia occidentalis","Freestanding"
"Quiina",7285768,"Quiina",""
"Quiina cruegeriana-QUIICO",3986526,"Quiina cruegeriana","Freestanding"
"Quiina macrophylla-QUIISC-QUIS",8288718,"Quiina macrophylla","Freestanding"
"Quiinaceae",3986433,"Quiinaceae",""
"Randia",2911655,"Randia",""
"Randia aculeata-RANDAC",5339488,"Randia aculeata","Freestanding"
"Randia armata-RANDAR-RANA",5339445,"Randia armata","Freestanding"
"Randia brenesii",5339441,"Randia brenesii","Freestanding"
"Randia calycosa-RANDCA",5339380,"Randia calycosa","Freestanding"
"Randia genipoides",5339468,"Randia genipoides","Freestanding"
"Randia gentryi-RANDGE",5339415,"Randia gentryi","Freestanding"
"Randia grandifolia-RANDGR",5339421,"Randia grandifolia","Freestanding"
"Randia grayumii-RANDG1",5339534,"Randia grayumii","Freestanding"
"Randia hondensis-RANDHO",5339485,"Randia hondensis","Freestanding"
"Randia lasiantha-RANDLA",5339466,"Randia lasiantha","Freestanding"
"Randia mira-RANDMI",5339423,"Randia mira","Freestanding"
"Randia tomatillo",5339498,"Randia tomatillo","Freestanding"
"Ranunculaceae",2410,"Ranunculaceae",""
"Raphia",2732374,"Raphia",""
"Raphia taedigera-RAPHTA",5293226,"Raphia taedigera","Freestanding"
"Raputiarana",7269156,"Raputiarana",""
"Raputiarana heptaphylla",8074722,"Raputiarana heptaphylla","Freestanding"
"Raputiarana subsigmoidea-RAPUSU",3834068,"Raputiarana subsigmoidea","Freestanding"
"Raritebe",2896794,"Raritebe",""
"Raritebe palicoureoides-RARIPA",2896795,"Raritebe palicoureoides","Freestanding"
"Rauvolfia",3169769,"Rauvolfia",""
"Rauvolfia aphlebia-RAUVAP",3618470,"Rauvolfia aphlebia","Freestanding"
"Rauvolfia littoralis-RAUVLI-RAUL",7874193,"Rauvolfia littoralis","Freestanding"
"Rauvolfia macrantha-RAUVMA",8049414,"Rauvolfia macrantha","Freestanding"
"Rauvolfia purpurascens-RAUVPU",3616868,"Rauvolfia purpurascens","Freestanding"
"Rauvolfia tetraphylla-RAUVTE",3169782,"Rauvolfia tetraphylla","Freestanding"
"Ravenia",3190130,"Ravenia",""
"Ravenia rosea-RAVERO",7269099,"Ravenia spectabilis spectabilis","Freestanding"
"Reinhardtia",2738719,"Reinhardtia",""
"Reinhardtia gracilis-REINGR",5294709,"Reinhardtia gracilis","Freestanding"
"Reinhardtia koschnyana-REINKO",5294718,"Reinhardtia koschnyana","Freestanding"
"Reinhardtia simplex-REINSI",5294716,"Reinhardtia simplex","Freestanding"
"Resedaceae",3110,"Resedaceae",""
"Rhabdadenia",8027623,"Rhabdadenia",""
"Rhabdadenia biflora-RHABBI-RHAB",7981652,"Rhabdadenia biflora","Climbing"
"Rhamnaceae",2407,"Rhamnaceae",""
"Rhaphiolepis",3032335,"Rhaphiolepis",""
"Rhizophora",3086525,"Rhizophora",""
"Rhizophora harrisonii-RHIZHA",3873871,"Rhizophora harrisonii","Freestanding"
"Rhizophora mangle-RHIZMA",3086528,"Rhizophora mangle","Freestanding"
"Rhizophora racemosa-RHIZRA",3874097,"Rhizophora racemosa","Freestanding"
"Rhizophoraceae",6671,"Rhizophoraceae",""
"Rhodostemonodaphne",7304348,"Rhodostemonodaphne",""
"Rhodostemonodaphne kunthiana-RHODKU",4179128,"Rhodostemonodaphne kunthiana","Freestanding"
"Rhynchosia",2947992,"Rhynchosia",""
"Rhynchosia calycosa-RHYNCA",5350932,"Rhynchosia calycosa","Climbing"
"Rhynchosia edulis-RHYNED",5350706,"Rhynchosia edulis","Climbing"
"Rhynchosia erythrinoides-RHYNER",5350991,"Rhynchosia erythrinoides","Climbing"
"Rhynchosia minima-RHYNMI",5350585,"Rhynchosia minima","Climbing"
"Rhynchosia precatoria-RHYNPR",5350928,"Rhynchosia precatoria","Climbing"
"Rhynchosia pyramidalis-RHYNPY-RHYP",5350702,"Rhynchosia pyramidalis","Climbing"
"Rhynchosia quercetorum-RHYNQU",5350687,"Rhynchosia quercetorum","Climbing"
"Rhynchosia reticulata-RHYNRE",5350768,"Rhynchosia reticulata","Climbing"
"Rhytidostemma",8228884,"Rhytidostemma",""
"Rhytidostemma viride-MATEVI",7861627,"Rhytidostemma viride","Climbing"
"Richeria",3075271,"Richeria",""
"Richeria dressleri-RICHDR",3079140,"Richeria dressleri","Freestanding"
"Richeria grandis-RICHGR",3079144,"Richeria grandis","Freestanding"
"Ricinus",9188216,"Ricinus",""
"Ricinus communis-RICICO",5380041,"Ricinus communis","Freestanding"
"Rinorea brachythrix-RINOBR",4077018,"Rinorea brachythrix","Freestanding"
"Rinorea dasyadena-RINODA",4076427,"Rinorea dasyadena","Freestanding"
"Rinorea deflexiflora-RINODE",4076350,"Rinorea deflexiflora","Freestanding"
"Rinorea hirsuta-RINOHI",4075631,"Rinorea hirsuta","Freestanding"
"Rinorea hummelii-RINOHU",4075533,"Rinorea hummelii","Freestanding"
"Rinorea lindeniana-RINOLI",7296368,"Rinorea lindeniana","Freestanding"
"Rinorea paniculata-RINOPA",8381637,"Rinorea paniculata","Freestanding"
"Rinorea pubiflora-RINOPU",7296209,"Rinorea pubiflora","Freestanding"
"Rinorea silvatica-RINOSY-RIN2",4077284,"Rinorea sylvatica","Freestanding"
"Rinorea squamata-RINOSQ-RIN1",4077443,"Rinorea squamata","Freestanding"
"Rinorea viridifolia-RINOVI",4076980,"Rinorea viridifolia","Freestanding"
"Rinorea zygomorpha",7652503,"Rinorea zygomorpha","Freestanding"
"Rinorea-RINO4",7296208,"Rinorea","Freestanding"
"Robrichia",12315962,"Robrichia",""
"Robrichia schomburgkii-ENTESC-ENTS",2961163,"Enterolobium schomburgkii","Freestanding"
"Rogiera",8178762,"Rogiera",""
"Rogiera amoena-RONDAM",2897658,"Rogiera amoena","Freestanding"
"Ronabea",2902111,"Ronabea",""
"Ronabea latifolia-PSYCER-PYER",2902114,"Ronabea latifolia","Freestanding"
"Rondeletia",2897144,"Rondeletia",""
"Rondeletia hameliifolia-RONDHA",5335860,"Rondeletia hameliifolia","Freestanding"
"Rondeletia panamensis-RONDPA",5335994,"Rondeletia panamensis","Freestanding"
"Rosaceae",5015,"Rosaceae",""
"Rosenbergiodendron",8244725,"Rosenbergiodendron",""
"Rosenbergiodendron formosum-RANDFO-RANF",2904221,"Rosenbergiodendron formosum","Freestanding"
"Roucheria",7293146,"Roucheria",""
"Roucheria columbiana-ROUCCO",4048530,"Roucheria columbiana","Freestanding"
"Roupala",7286930,"Roupala",""
"Roupala glaberrima-ROUPGL",3999832,"Roupala glaberrima","Freestanding"
"Roupala montana-ROUPMO-ROUM",7831077,"Roupala montana","Freestanding"
"Roupala percoriacea-ROUPPE",3999132,"Roupala percoriacea","Freestanding"
"Rourea",3032534,"Rourea",""
"Rourea adenophora-ROURAD",3686515,"Rourea adenophora","Climbing"
"Rourea glabra-ROURGL-ROUG",7326575,"Rourea glabra","Climbing"
"Rourea pittieri-ROURPI",3686510,"Rourea pittieri","Climbing"
"Rourea suerrensis-ROURSU",3686876,"Rourea suerrensis","Climbing"
"Roystonea",2733733,"Roystonea",""
"Roystonea oleracea-ROYSOL",2733738,"Roystonea oleracea","Freestanding"
"Roystonea regia-ROYSRE",2733755,"Roystonea regia","Freestanding"
"Ruagea",7271362,"Ruagea",""
"Ruagea glabra-RUAGGL",3851399,"Ruagea glabra","Freestanding"
"Ruagea insignis-RUAGIN",3851374,"Ruagea insignis","Freestanding"
"Rubiaceae",8798,"Rubiaceae",""
"Rudgea",2910457,"Rudgea",""
"Rudgea amplexicaulis-RUDGAM",2910656,"Rudgea amplexicaulis","Freestanding"
"Rudgea colombiana",2910740,"Rudgea colombiana","Freestanding"
"Rudgea cornifolia-RUDGCO",2910497,"Rudgea cornifolia","Freestanding"
"Rudgea hemisphaerica-RUDGHE",2910473,"Rudgea hemisphaerica","Freestanding"
"Rudgea isthmensis-RUDGIS",2910658,"Rudgea isthmensis","Freestanding"
"Rudgea magna-RUDGMA",2910642,"Rudgea magna","Freestanding"
"Rudgea mandevilliifolia-RUDGM1",2910856,"Rudgea mandevilliifolia","Freestanding"
"Rudgea mcphersonii-RUDGMC",2910661,"Rudgea mcphersonii","Freestanding"
"Rudgea panamensis-RUDGPA",2910860,"Rudgea panamensis","Freestanding"
"Rudgea pittieri-RUDGPI",2910557,"Rudgea pittieri","Freestanding"
"Rudgea reducticalyx",2910662,"Rudgea reducticalyx","Freestanding"
"Rudgea sanblasensis-RUDGSA",2910788,"Rudgea sanblasensis","Freestanding"
"Rudgea skutchii-RUDGSK",2910704,"Rudgea skutchii","Freestanding"
"Rudgea trifurcata-RUDGTR",2910600,"Rudgea trifurcata","Freestanding"
"Ruehssia",7311749,"Ruehssia",""
"Ruehssia crassipes-MARSCR-MARC",11887412,"Ruehssia crassipes","Climbing"
"Ruehssia dressleri-MARSDR",11471039,"Ruehssia dressleri","Climbing"
"Ruehssia engleriana-MARSPA",11415989,"Ruehssia engleriana","Climbing"
"Ruehssia macrophylla-MARSMA",3571692,"Ruehssia macrophylla","Climbing"
"Ruehssia rotheana-MARSRO",11140678,"Ruehssia rotheana","Climbing"
"Ruehssia trivirgulata-MARSTR",11500472,"Ruehssia trivirgulata","Climbing"
"Ruehssia undulata-MARSUN",11177808,"Ruehssia undulata","Climbing"
"Ruprechtia",8220246,"Ruprechtia",""
"Ruprechtia costata-RUPRCO",4034340,"Ruprechtia costata","Freestanding"
"Ruprechtia ramiflora",4033770,"Ruprechtia ramiflora","Freestanding"
"Ruptiliocarpon",7297806,"Ruptiliocarpon",""
"Ruptiliocarpon caracolito-RUPTCA",3990275,"Ruptiliocarpon caracolito","Freestanding"
"Rustia",2904559,"Rustia",""
"Rustia costaricensis-RUSTCO",5337662,"Rustia costaricensis","Freestanding"
"Rustia dressleri-RUSTDR",5337645,"Rustia dressleri","Freestanding"
"Rustia occidentalis-RUSTOC",5337647,"Rustia occidentalis","Freestanding"
"Rutaceae",2396,"Rutaceae",""
"Ryania",3231223,"Ryania",""
"Ryania speciosa-RYANSP",7342747,"Ryania speciosa","Freestanding"
"Sabal",2732480,"Sabal",""
"Sabal mauritiiformis-SABAMA",2732482,"Sabal mauritiiformis","Freestanding"
"Sabiaceae",2409,"Sabiaceae",""
"Sabicea",2900141,"Sabicea",""
"Sabicea panamensis-SABIPA-SABP",2900333,"Sabicea panamensis","Climbing"
"Sabicea villosa-SABIVI-SABV",2900221,"Sabicea villosa","Climbing"
"Sacoglottis",7320134,"Sacoglottis",""
"Sacoglottis ovicarpa-SACOOV",3649071,"Sacoglottis ovicarpa","Freestanding"
"Sacoglottis trichogyna-SACOTR",8198503,"Sacoglottis trichogyna","Freestanding"
"Sagotia",5939732,"Sagotia",""
"Sagotia racemosa-SAGORA",5377870,"Sagotia racemosa","Freestanding"
"Salacia",3169160,"Salacia",""
"Salacia cordata-SALACO",5579800,"Salacia cordata","Climbing"
"Salacia elliptica-SALAEL",8599572,"Salacia elliptica","Freestanding"
"Salacia gigantea-SALAG1",5579541,"Salacia gigantea","Freestanding"
"Salacia impressifolia-SALAIM",5579512,"Salacia impressifolia","Freestanding"
"Salacia juruana-SALAJU",5579497,"Salacia juruana","Freestanding"
"Salacia macrocremastra",8321540,"Salacia macrocremastra","Freestanding"
"Salacia opacifolia-SALAOP",5580163,"Salacia opacifolia","Climbing"
"Salacia panamensis",7349004,"Salacia panamensis","Freestanding"
"Salacia petenensis-SALAPE",7562613,"Salacia cordata","Freestanding"
"Salacia polyantha-SALAMU",8184103,"Salacia polyantha","Freestanding"
"Salacia spectabilis-SALASP",7553466,"Salacia cordata","Freestanding"
"Salicaceae",6664,"Salicaceae",""
