"taxon_code","gbif_accepted_taxon_id","gbif_accepted_scientific_name","habit"
"Polyscias",3035574,"Polyscias",""
"Polyscias guilfoylei-POL1GU",3035681,"Polyscias guilfoylei","Freestanding"
"Pombalia",7296722,"Pombalia",""
"Pombalia prunifolia-HYBAPR-HYBP",8195188,"Pombalia prunifolia","Freestanding"
"Poraqueiba",9592390,"Poraqueiba",""
"Porcelia",3156211,"Porcelia",""
"Posoqueria",2893876,"Posoqueria",""
"Posoqueria latifolia-POSOLA-POSL",2893899,"Posoqueria latifolia","Freestanding"
"Potalia",7289361,"Potalia",""
"Poulsenia",3234567,"Poulsenia",""
"Poulsenia armata-POULAR-POUA",5570848,"Poulsenia armata","Freestanding"
"Pourouma",7316388,"Pourouma",""
"Pourouma bicolor-POURBI-POUB",7316430,"Pourouma bicolor","Freestanding"
"Pouteria",2884049,"Pouteria",""
"Pouteria fossicola-POUTFO-POUF",2884117,"Pouteria fossicola","Freestanding"
"Pouteria reticulata-POUTRE-POUU",2884054,"Pouteria reticulata","Freestanding"
"Pouteria stipitata-POUTST-POU2",2884149,"Pouteria stipitata","Freestanding"
"Pouzolzia",2984382,"Pouzolzia",""
"Pouzolzia obliqua-POUZOB-POUO",4099683,"Pouzolzia obliqua","Freestanding"
"Pradosia",2883827,"Pradosia",""
"Preslianthus",8108711,"Preslianthus",""
"Prestoea",2738937,"Prestoea",""
"Prestonia",3169716,"Prestonia",""
"Prestonia ipomaeifolia-PRE2IP-PREI",5536522,"Prestonia ipomaeifolia","Climbing"
"Prestonia lenticellata-PRE2LE",5536478,"Prestonia lenticellata","Climbing"
"Prestonia mexicana-PRE2ME",5536413,"Prestonia mexicana","Climbing"
"Prestonia portobellensis-PRE2PO-PREP",5536313,"Prestonia portobellensis","Climbing"
"Prestonia quinquangularis-PRE2AC",5414415,"Prestonia quinquangularis","Climbing"
"Prestonia seemannii-PRE2SE",5536242,"Prestonia seemannii","Climbing"
"Prestonia trifida-PRE2OB-PREO",5536196,"Prestonia trifida","Climbing"
"Primulaceae",6674,"Primulaceae",""
"Prionostemma",3231392,"Prionostemma",""
"Prionostemma aspera-PRI1AS-PRIA",5579703,"Prionostemma aspera","Climbing"
"Prioria",2947107,"Prioria",""
"Prioria copaifera-PRI2CO-PRIC",2947108,"Prioria copaifera","Freestanding"
"Pristimera",3169112,"Pristimera",""
"Pritchardia",2738325,"Pritchardia",""
"Prockia",8313450,"Prockia",""
"Prosopis",2970763,"Prosopis",""
"Proteaceae",2414,"Proteaceae",""
"Protium",7286732,"Protium",""
"Protium confusum-PROTSP-PRO1",3993929,"Protium confusum","Freestanding"
"Protium costaricense-PROTCO-PROC",3993783,"Protium costaricense","Freestanding"
"Protium glabrum-PROTGL-PROG",3993199,"Protium glabrum","Freestanding"
"Protium panamense-PROTPA-PROP",3993834,"Protium panamense","Freestanding"
"Protium stevensonii-TET2PA-TET2",7286863,"Tetragastris panamensis","Freestanding"
"Protium tenuifolium-PROTTE-PROT",7286790,"Protium tenuifolium","Freestanding"
"Prunus",3020559,"Prunus",""
"Pseudalbizzia",2972897,"Albizia",""
"Pseudima",7264875,"Pseudima",""
"Pseudobombax",3152211,"Pseudobombax",""
"Pseudobombax septenatum-PSE1SE-PSE1",4073614,"Pseudobombax septenatum","Freestanding"
"Pseudogynoxys",3150249,"Pseudogynoxys",""
"Pseudolachnostoma",7364421,"Pseudolachnostoma",""
"Pseudolmedia",2984542,"Pseudolmedia",""
"Pseudolmedia spuria-PSE2SP-PSE2",2984543,"Pseudolmedia spuria","Freestanding"
"Pseudomalmea",3153990,"Pseudomalmea",""
"Pseudosamanea",8107622,"Pseudosamanea",""
"Pseudosamanea guachapele-ALBIGU-ALBG",2972923,"Pseudosamanea guachapele","Freestanding"
"Psidium",3187232,"Psidium",""
"Psidium friedrichsthalianum-PSIDFR-PSIF",5420358,"Psidium friedrichsthalianum","Freestanding"
"Psidium guajava-PSIDGU-PSIG",5420380,"Psidium guajava","Freestanding"
"Psiguria",7883254,"Psiguria",""
"Psiguria warscewiczii-PSIGWA-PSIW",3624367,"Psiguria warscewiczii","Climbing"
"Psychotria",2919963,"Psychotria",""
"Psychotria biaristata-PSYCG1-PYG1",2921957,"Psychotria biaristata","Freestanding"
"Psychotria carthagenensis-PSYCC3",2920891,"Psychotria carthagenensis","Freestanding"
"Psychotria chagrensis-PSYCCH-PYCH",2920161,"Psychotria chagrensis","Freestanding"
"Psychotria grandis-PSYCG3-PYG3",2922874,"Psychotria grandis","Freestanding"
"Psychotria horizontalis-PSYCHO-PYHO",2920395,"Psychotria horizontalis","Freestanding"
"Psychotria limonensis-PSYCLI-PYLI",2920461,"Psychotria limonensis","Freestanding"
"Psychotria marginata-PSYCMA-PYMA",2910824,"Psychotria marginata","Freestanding"
"Psychotria micrantha-PSYCMI-PYMI",2923258,"Psychotria micrantha","Freestanding"
"Psychotria psychotriifolia-PSYCPS-PYPS",2922893,"Psychotria psychotriifolia","Freestanding"
"Psychotria tenuifolia-PSYCG2-PYG2",2922399,"Psychotria tenuifolia","Freestanding"
"Pterandra",7285079,"Pterandra",""
"Pterocarpus",5349236,"Pterocarpus",""
"Pterocarpus officinalis-PTEROF-PTEO",5349333,"Pterocarpus officinalis","Freestanding"
"Pterocarpus rohrii-PTERRO-PTER",5349322,"Pterocarpus rohrii","Freestanding"
"Pteropepon",7317728,"Pteropepon",""
"Pterygota",9502664,"Pterygota",""
"Ptychosperma",2733820,"Ptychosperma",""
"Pueraria",2977604,"Pueraria",""
"Punica",3188663,"Punica",""
"Purdiaea",7311614,"Purdiaea",""
"Putranjivaceae",8808,"Putranjivaceae",""
"Pyrostegia",3172568,"Pyrostegia",""
"Quadrella",9800538,"Quadrella",""
"Qualea",7288308,"Qualea",""
"Quararibea",3152231,"Quararibea",""
"Quararibea asterolepis-QUARAS",4073498,"Quararibea asterolepis","Freestanding"
"Quararibea pterocalyx-QUARPT-QUAP",4073797,"Quararibea pterocalyx","Freestanding"
"Quararibea stenophylla-QUARA1-QUA1",4073669,"Quararibea stenophylla","Freestanding"
"Quassia",3190646,"Quassia",""
"Quassia amara-QUASAM-QUA2",3190647,"Quassia amara","Freestanding"
"Quercus",2877951,"Quercus",""
"Quetzalia",7265798,"Quetzalia",""
"Quiina",7285768,"Quiina",""
"Quiina macrophylla-QUIISC-QUIS",8288718,"Quiina macrophylla","Freestanding"
"Quiinaceae",3986433,"Quiinaceae",""
"Randia",2911655,"Randia",""
"Randia armata-RANDAR-RANA",5339445,"Randia armata","Freestanding"
"Randia grandifolia-RANDGR",5339421,"Randia grandifolia","Freestanding"
"Randia lasiantha-RANDLA",5339466,"Randia lasiantha","Freestanding"
"Ranunculaceae",2410,"Ranunculaceae",""
"Raphia",2732374,"Raphia",""
"Raputiarana",7269156,"Raputiarana",""
"Raritebe",2896794,"Raritebe",""
"Rauvolfia",3169769,"Rauvolfia",""
"Rauvolfia littoralis-RAUVLI-RAUL",7874193,"Rauvolfia littoralis","Freestanding"
"Ravenia",3190130,"Ravenia",""
"Reinhardtia",2738719,"Reinhardtia",""
"Resedaceae",3110,"Resedaceae",""
"Rhabdadenia",8027623,"Rhabdadenia",""
"Rhabdadenia biflora-RHABBI-RHAB",7981652,"Rhabdadenia biflora","Climbing"
"Rhamnaceae",2407,"Rhamnaceae",""
"Rhaphiolepis",3032335,"Rhaphiolepis",""
"Rhizophora",3086525,"Rhizophora",""
"Rhizophoraceae",6671,"Rhizophoraceae",""
"Rhodostemonodaphne",7304348,"Rhodostemonodaphne",""
"Rhynchosia",2947992,"Rhynchosia",""
"Rhynchosia erythrinoides-RHYNER",5350991,"Rhynchosia erythrinoides","Climbing"
"Rhynchosia pyramidalis-RHYNPY-RHYP",5350702,"Rhynchosia pyramidalis","Climbing"
"Rhytidostemma",8228884,"Rhytidostemma",""
"Richeria",3075271,"Richeria",""
"Ricinus",9188216,"Ricinus",""
"Rinorea silvatica-RINOSY-RIN2",4077284,"Rinorea sylvatica","Freestanding"
"Rinorea squamata-RINOSQ-RIN1",4077443,"Rinorea squamata","Freestanding"
"Rinorea-RINO4",7296208,"Rinorea","Freestanding"
"Robrichia",12315962,"Robrichia",""
"Robrichia schomburgkii-ENTESC-ENTS",2961163,"Enterolobium schomburgkii","Freestanding"
"Rogiera",8178762,"Rogiera",""
"Ronabea",2902111,"Ronabea",""
"Ronabea latifolia-PSYCER-PYER",2902114,"Ronabea latifolia","Freestanding"
"Rondeletia",2897144,"Rondeletia",""
"Rosaceae",5015,"Rosaceae",""
"Rosenbergiodendron",8244725,"Rosenbergiodendron",""
"Rosenbergiodendron formosum-RANDFO-RANF",2904221,"Rosenbergiodendron formosum","Freestanding"
"Roucheria",7293146,"Roucheria",""
"Roupala",7286930,"Roupala",""
"Roupala montana-ROUPMO-ROUM",7831077,"Roupala montana","Freestanding"
"Rourea",3032534,"Rourea",""
"Rourea adenophora-ROURAD",3686515,"Rourea adenophora","Climbing"
"Rourea glabra-ROURGL-ROUG",7326575,"Rourea glabra","Climbing"
"Roystonea",2733733,"Roystonea",""
"Ruagea",7271362,"Ruagea",""
"Rubiaceae",8798,"Rubiaceae",""
"Rudgea",2910457,"Rudgea",""
"Ruehssia",7311749,"Ruehssia",""
"Ruehssia crassipes-MARSCR-MARC",11887412,"Ruehssia crassipes","Climbing"
"Ruprechtia",8220246,"Ruprechtia",""
"Ruptiliocarpon",7297806,"Ruptiliocarpon",""
"Rustia",2904559,"Rustia",""
"Rutaceae",2396,"Rutaceae",""
"Ryania",3231223,"Ryania",""
"Sabal",2732480,"Sabal",""
"Sabiaceae",2409,"Sabiaceae",""
"Sabicea",2900141,"Sabicea",""
"Sabicea villosa-SABIVI-SABV",2900221,"Sabicea villosa","Climbing"
"Sacoglottis",7320134,"Sacoglottis",""
"Sagotia",5939732,"Sagotia",""
"Salacia",3169160,"Salacia",""
"Salicaceae",6664,"Salicaceae",""
"Salix",3039576,"Salix",""
"Samanea",2971208,"Samanea",""
"Sambucus",2888721,"Sambucus",""
"Sandoricum",7107971,"Sandoricum",""
"Sapindaceae",6657,"Sapindaceae",""
"Sapindus",3189983,"Sapindus",""
"Sapium glandulosum-SAPIAU-SAPG",5379918,"Sapium glandulosum","Freestanding"
"Sapium pachystachys-SAPIPA",5379831,"Sapium pachystachys","Freestanding"
"Sapium-SAPISP-SAPS",5379830,"Sapium","Freestanding"
"Sapotaceae",8802,"Sapotaceae",""
"Sapranthus",3154710,"Sapranthus",""
"Sarcaulus",2886224,"Sarcaulus",""
"Sarcomphalus",8301375,"Sarcomphalus",""
"Sarcomphalus strychnifolius-ZIZIST",8759836,"Sarcomphalus strychnifolius","Freestanding"
"Sarcopera",7275894,"Sarcopera",""
"Saurauia",7270665,"Saurauia",""
"Saurauia yasicae-SAURLA-SAUY",7270715,"Saurauia yasicae","Freestanding"
"Schinus",3190641,"Schinus",""
"Schizocalyx",7270984,"Schizocalyx",""
"Schizolobium",2945452,"Schizolobium",""
"Schizolobium parahyba-SCHIPA-SCHP",2945453,"Schizolobium parahyba","Freestanding"
"Schlegelia",3172466,"Schlegelia",""
"Schlegeliaceae",3609121,"Schlegeliaceae",""
"Schnella",7278569,"Schnella",""
"Schnella guianensis-BAUHGU-BAUG",4929144,"Schnella guianensis","Climbing"
"Schnella reflexa-BAUHRE-BAUR",8193417,"Schnella reflexa","Climbing"
"Schoenobiblus",7311257,"Schoenobiblus",""
"Schoepfia",2889813,"Schoepfia",""
"Schoepfiaceae",4894246,"Schoepfiaceae",""
"Sciadotenia",7268706,"Sciadotenia",""
"Sciodaphyllum",7314478,"Sciodaphyllum",""
"Scrophulariaceae",2390,"Scrophulariaceae",""
"Scyphostelma",8354156,"Scyphostelma",""
"Sebastiania",8343318,"Sebastiania",""
"Sechium",2874611,"Sechium",""
"Securidaca",3191472,"Securidaca",""
"Securidaca diversifolia-SECUDI-SECD",5421445,"Securidaca diversifolia","Climbing"
"Securidaca sylvestris-SECUDY",5658080,"Securidaca sylvestris","Climbing"
"Seguieria",7309605,"Seguieria",""
"Selysia",7317507,"Selysia",""
"Semialarium",7265787,"Semialarium",""
"Senefeldera",3063714,"Senefeldera",""
"Senegalia",7989631,"Senegalia",""
"Senegalia hayesii-ACACHA-ACAH",2981234,"Senegalia hayesii","Climbing"
"Senegalia polyphylla-SEN1PO",2980360,"Senegalia polyphylla","Freestanding"
"Senegalia riparia-ACACRI-ACAR",2978843,"Senegalia riparia","Freestanding"
"Senegalia tenuifolia-SEN1TE",2979126,"Senegalia tenuifolia","Climbing"
"Senna",2956904,"Senna",""
"Senna bacillaris-SENNBA",2957751,"Senna bacillaris","Freestanding"
"Senna dariensis-SENNDA-SEND",2956921,"Senna dariensis","Freestanding"
"Senna reticulata-SENNRE-SENR",2957303,"Senna reticulata","Freestanding"
"Senna undulata-SENNUN-SENU",2957590,"Senna undulata","Climbing"
"Serjania",5421120,"Serjania",""
"Serjania atrolineata-SERJAT-SERA",7265058,"Serjania atrolineata","Climbing"
"Serjania circumvallata-SERJCI-SER1",5577883,"Serjania circumvallata","Climbing"
"Serjania cornigera-SERJCO-SER2",5577803,"Serjania cornigera","Climbing"
"Serjania membranacea-SERJM1",5577189,"Serjania membranacea","Climbing"
"Serjania mexicana-SERJME-SERM",7705119,"Serjania mexicana","Climbing"
"Serjania paucidentata-SERJPA-SER3",8005307,"Serjania paucidentata","Climbing"
"Serjania pluvialiflorens-SERJPL-SER4",5577189,"Serjania membranacea","Climbing"
"Serjania pyramidata-SERJPY-SERD",5576920,"Serjania pyramidata","Climbing"
"Serjania trachygona-SERJTR-SERT",5576677,"Serjania trachygona","Climbing"
"Sicana",2874499,"Sicana",""
"Sicydium",8052497,"Sicydium",""
"Sicydium schiedeanum-SISYCO-SICC",5537212,"Sicydium schiedeanum","Climbing"
"Sicyos",2874625,"Sicyos",""
"Sideroxylon",2886817,"Sideroxylon",""
"Simaba",7329561,"Simaba",""
"Simarouba",3190668,"Simarouba",""
"Simarouba amara-SIMAAM-SIMA",7720664,"Simarouba amara","Freestanding"
"Simaroubaceae",2395,"Simaroubaceae",""
"Simira",2894913,"Simira",""
"Sinclairia",3098767,"Sinclairia",""
"Siparuna",7264484,"Siparuna",""
"Siparuna cristata-SIPACR-SIPG",7264504,"Siparuna cristata","Freestanding"
"Siparuna guianensis-SIPAGU",7264535,"Siparuna guianensis","Freestanding"
"Siparuna pauciflora-SIPAPA-SIPP",3782356,"Siparuna pauciflora","Freestanding"
"Siparunaceae",4893899,"Siparunaceae",""
"Siphoneugena",3181140,"Siphoneugena",""
"Sloanea",3152097,"Sloanea",""
"Sloanea terniflora-SLOATE-SLOT",5651141,"Sloanea terniflora","Freestanding"
"Sloanea zuliaensis-SLOAZU-SLOZ",5651096,"Sloanea zuliaensis","Freestanding"
"Smilacaceae",7702,"Smilacaceae",""
"Smilax",2740627,"Smilax",""
"Smilax domingensis-SMILDO-SMID",5295279,"Smilax domingensis","Climbing"
"Smilax mollis-SMILMO-SMIM",5295233,"Smilax mollis","Climbing"
"Smilax purhampuy-SMILFE-SMIP",5295631,"Smilax purhampuy","Climbing"
"Smilax spinosa-SMILS1-SMI1",5295334,"Smilax spinosa","Climbing"
"Smilax spissa-SMILS2-SMI2",5295259,"Smilax spissa","Climbing"
"Smilax subpubescens-SMILSU-SMIS",5295137,"Smilax subpubescens","Climbing"
"Socratea",2732448,"Socratea",""
"Socratea exorrhiza-SOCREX-SOCE",2732453,"Socratea exorrhiza","Freestanding"
"Solanaceae",7717,"Solanaceae",""
"Solanum arboreum-SOLAAR-SOL2",2931033,"Solanum arboreum","Freestanding"
"Solanum asperum-SOLAAS-SOL4",2930051,"Solanum asperum","Freestanding"
"Solanum aturense-SOLAAT",2929121,"Solanum aturense","Climbing"
"Solanum hayesii-SOLAHA-SOLH",2932218,"Solanum hayesii","Freestanding"
"Solanum jamaicense",2931492,"Solanum jamaicense","Freestanding"
"Solanum lanceifolium-SOL5",2929009,"Solanum lanceifolium","Climbing"
"Solanum lepidotum-SOLAST-SOL3",2931223,"Solanum lepidotum","Freestanding"
"Solanum rudepannum-SOLARU-SOLO",3802204,"Solanum rude-pannum","Freestanding"
"Solanum rugosum-SOLAR1",2929481,"Solanum rugosum","Freestanding"
"Solanum splendens-CYPHHA-CYPH",9478958,"Solanum splendens","Freestanding"
"Solanum subinerme-SOLASU-SOLS",2932599,"Solanum subinerme","Freestanding"
"Solanum umbellatum-SOLAUM",2929008,"Solanum umbellatum","Freestanding"
"Solanum-SOLANU",2928997,"Solanum","Freestanding"
"Solenandra",2903988,"Solenandra",""
"Sommera",2919931,"Sommera",""
"Sorocea",7262353,"Sorocea",""
"Sorocea affinis-SOROAF-SORA",3763103,"Sorocea affinis","Freestanding"
"Sorocea ruminata-SORORU",3762645,"Sorocea ruminata","Freestanding"
"Souroubea",7275871,"Souroubea",""
"Souroubea sympetala-SOURSY-SOUS",3916170,"Souroubea sympetala","Climbing"
"Spachea",7285388,"Spachea",""
"Spachea membranacea-SPACME-SPAM",3984541,"Spachea membranacea","Freestanding"
"Sparattanthelium",7326411,"Sparattanthelium",""
"Spathodea",3172573,"Spathodea",""
"Spathodea campanulata-SPATCA",3172574,"Spathodea campanulata","Freestanding"
"Spirotheca",7296114,"Spirotheca",""
"Spondias",3190592,"Spondias",""
"Spondias dulcis-SPONCY",3190595,"Spondias dulcis","Freestanding"
"Spondias mombin-SPONMO-SPOM",3190593,"Spondias mombin","Freestanding"
"Spondias purpurea-SPONPU-SPOP",3190598,"Spondias purpurea","Freestanding"
"Spondias radlkoferi-SPONRA-SPOR",3660942,"Spondias radlkoferi","Freestanding"
"Stachyarrhena",4938021,"Stachyarrhena",""
"Staphyleaceae",6656,"Staphyleaceae",""
"Stauranthus",7269506,"Stauranthus",""
"Stemonuraceae",4087082,"Stemonuraceae",""
"Stenanona",3156555,"Stenanona",""
"Stenostomum",2896911,"Stenostomum",""
"Stephanopodium",7309869,"Stephanopodium",""
"Stephanotis",9752985,"Stephanotis",""
"Sterculia",3152129,"Sterculia",""
"Sterculia apetala-STERAP-STEA",5406679,"Sterculia apetala","Freestanding"
"Steriphoma",7273417,"Steriphoma",""
"Stictocardia",2928697,"Stictocardia",""
"Stictocardia tiliifolia-STICTI",3677765,"Stictocardia tiliifolia","Climbing"
"Stigmaphyllon",3191310,"Stigmaphyllon",""
"Stigmaphyllon ellipticum-STIGEL-STIE",7285222,"Stigmaphyllon ellipticum","Climbing"
"Stigmaphyllon hypargyreum-STIGHY-STIH",3983566,"Stigmaphyllon hypargyreum","Climbing"
"Stigmaphyllon lindenianum-STIGLI-STIL",7285160,"Stigmaphyllon lindenianum","Climbing"
"Stigmaphyllon puberum-STIGPU-STIP",3191311,"Stigmaphyllon puberum","Climbing"
"Stillingia",3055103,"Stillingia",""
"Stixaceae",4087083,"Stixaceae",""
"Stizophyllum",7298367,"Stizophyllum",""
"Stizophyllum inaequilaterum-STIZIN-STII",4091727,"Stizophyllum inaequilaterum","Climbing"
"Stizophyllum riparium-STIZRI-STIR",4091599,"Stizophyllum riparium","Climbing"
"Strychnos",3169589,"Strychnos",""
"Strychnos brachistantha-STRYBR-STRB",5645729,"Strychnos brachistantha","Climbing"
"Strychnos darienensis-STRYDA-STRD",5645381,"Strychnos darienensis","Climbing"
"Strychnos panamensis-STRYPA-STRP",7289427,"Strychnos panamensis","Climbing"
"Strychnos toxifera-STRYTO-STRT",5414401,"Strychnos toxifera","Climbing"
"Stylogyne",3169452,"Stylogyne",""
"Stylogyne turbacensis-STYLST-STYS",7331069,"Stylogyne turbacensis","Freestanding"
"Styracaceae",2507,"Styracaceae",""
"Styrax",3032925,"Styrax",""
"Suriana",2986072,"Suriana",""
"Surianaceae",6665,"Surianaceae",""
"Swartzia simplex var. continentalis-SWARS2-SWA2",5352047,"Swartzia simplex","Freestanding"
"Swartzia simplex var. grandiflora-SWARS1-SWA1",5352047,"Swartzia simplex","Freestanding"
"Swartzia-SWARSU",2950920,"Swartzia","Freestanding"
"Swietenia",3190483,"Swietenia",""
"Swietenia macrophylla-SWIEMA",3190484,"Swietenia macrophylla","Freestanding"
"Symphonia",8233185,"Symphonia",""
"Symphonia globulifera-SYMPGL-SYMG",8185162,"Symphonia globulifera","Freestanding"
"Symphysia",10723025,"Symphysia",""
"Symplocaceae",6708,"Symplocaceae",""
"Symplococarpon",7313892,"Symplococarpon",""
"Symplocos",3032996,"Symplocos",""
"Synechanthus",2736133,"Synechanthus",""
"Synechanthus warscewiczianus-SYNEWA-SYNW",2736134,"Synechanthus warscewiczianus","Freestanding"
"Synsepalum",2885957,"Synsepalum",""
"Syzygium",3029010,"Syzygium",""
"Syzygium jambos-SYZYJA",3183534,"Syzygium jambos","Freestanding"
"Syzygium malaccense-SYZYMA-SYZM",3184509,"Syzygium malaccense","Freestanding"
"Tabebuia",7935410,"Tabebuia",""
"Tabebuia rosea-TAB1RO-TABR",3172537,"Tabebuia rosea","Freestanding"
"Tabernaemontana",3169624,"Tabernaemontana",""
"Tabernaemontana amygdalifolia-TAB2AM",3169631,"Tabernaemontana amygdalifolia","Freestanding"
"Tabernaemontana arborea-TAB2AR-TABA",3618940,"Tabernaemontana arborea","Freestanding"
"Tabernaemontana divaricata-TAB2DI",3169625,"Tabernaemontana divaricata","Freestanding"
"Tacarcuna",3079381,"Tacarcuna",""
"Tachigali",2945125,"Tachigali",""
"Tachigali panamensis-TACHVE-TACV",7478385,"Tachigali panamensis","Freestanding"
"Talipariti",7115793,"Talipariti",""
"Talisia",3189946,"Talisia",""
"Talisia croatii-TALIPR-TALP",3788402,"Talisia croatii","Freestanding"
"Talisia nervosa-TALINE-TALN",3788079,"Talisia nervosa","Freestanding"
"Tamarindus",2975767,"Tamarindus",""
"Tamarindus indica-TAMAIN",2975768,"Tamarindus indica","Freestanding"
"Tanaecium",7298714,"Tanaecium",""
"Tanaecium pyramidatum-PAR3PY-PARP",7933875,"Tanaecium pyramidatum","Climbing"
"Tanaecium tetragonolobum-CERATE-CERT",8323761,"Tanaecium tetragonolobum","Climbing"
"Tapirira",7321529,"Tapirira",""
"Tapura",7309868,"Tapura",""
"Tassadia",7311668,"Tassadia",""
"Tassadia obovata-CYNARE-CYNR",3571251,"Tassadia obovata","Climbing"
"Tecoma",3172488,"Tecoma",""
"Tecomaria",7298665,"Tecomaria",""
"Tectona",2925648,"Tectona",""
"Teramnus",2951908,"Teramnus",""
"Teramnus uncinatus-TERAUN",2951909,"Teramnus uncinatus","Climbing"
"Teramnus volubilis-TERAVO",2951939,"Teramnus volubilis","Climbing"
"Terminalia",3189387,"Terminalia",""
"Terminalia amazonia-TERMAM-TERA",8153963,"Terminalia amazonica","Freestanding"
"Terminalia oblonga-TERMOB-TERO",3189396,"Terminalia oblonga","Freestanding"
"Ternstroemia",3189600,"Ternstroemia",""
"Ternstroemia tepezapote-TERNTE-TERT",3590257,"Ternstroemia tepezapote","Freestanding"
"Tessmannianthus",3866049,"Tessmannianthus",""
"Tetracera",3234607,"Tetracera",""
"Tetracera hydrophila-TET1HY-TETH",5681356,"Tetracera hydrophila","Climbing"
"Tetracera portobellensis-TET1PO-TET1",5681043,"Tetracera portobellensis","Climbing"
"Tetracera volubilis-TET1VO-TETV",8420425,"Tetracera volubilis","Climbing"
"Tetracera willdenowiana-TET1WI",7303983,"Tetracera willdenowiana","Climbing"
"Tetragastris",3190462,"Tetragastris",""
"Tetrameristaceae",3593836,"Tetrameristaceae",""
"Tetrapleura",2939637,"Tetrapleura",""
"Tetrapterys",3191303,"Tetrapterys",""
"Tetrapterys discolor-TET3DI-TETD",7285556,"Tetrapterys discolor","Climbing"
"Tetrapterys goudotiana-TET3GO",8372713,"Tetrapterys goudotiana","Climbing"
"Tetrapterys seemannii-TET3SE-TETS",3984668,"Tetrapterys seemannii","Climbing"
"Tetrathylacium",7274104,"Tetrathylacium",""
"Tetrathylacium johansenii-TET4JO-TETJ",7796300,"Tetrathylacium johansenii","Freestanding"
"Tetrorchidium",3062897,"Tetrorchidium",""
"Theaceae",3189597,"Theaceae",""
"Theobroma",2984934,"Theobroma",""
"Theobroma cacao-THEOCA-THEC",3152205,"Theobroma cacao","Freestanding"
"Thespesia",3152791,"Thespesia",""
"Thevetia",5414404,"Thevetia",""
"Thevetia ahouai-THEVAH-THEA",5536401,"Thevetia ahouai","Freestanding"
"Thinouia",7264997,"Thinouia",""
"Thinouia myriantha-THINMY-THIM",3787794,"Thinouia myriantha","Climbing"
"Thouinidium",7265019,"Thouinidium",""
"Thymelaeaceae",2428,"Thymelaeaceae",""
"Tibouchina",3188517,"Tibouchina",""
"Ticodendraceae",8804,"Ticodendraceae",""
"Ticodendron",2876661,"Ticodendron",""
"Tilesia",3132362,"Tilesia",""
"Tilesia baccata-WULFBA-WULB",5400111,"Tilesia baccata","Climbing"
"Tocoyena",2898227,"Tocoyena",""
"Tocoyena pittieri-TOCOPI-TOCP",2898256,"Tocoyena pittieri","Freestanding"
"Tonduzia",2710861,"Tonduzia",""
"Tontelea",7550998,"Tontelea",""
"Tontelea passiflora-TONTOV-TONO",7946419,"Tontelea passiflora","Climbing"
"Tournefortia",2925828,"Tournefortia",""
"Tournefortia bicolor-TOURBI-TOUB",4060815,"Heliotropium verdcourtii","Climbing"
"Tournefortia cuspidata-TOURCU-TOUC",11059361,"Heliotropium cuspidatum","Climbing"
"Tournefortiopsis",7270972,"Tournefortiopsis",""
"Tovomita",7329865,"Tovomita",""
"Tovomita longifolia-TOVOLO-TOVL",3711314,"Tovomita longifolia","Freestanding"
"Tovomita stylosa-TOVOST-TOVS",3710887,"Tovomita stylosa","Freestanding"
"Toxicodendron",8686559,"Toxicodendron",""
"Toxosiphon",7269262,"Toxosiphon",""
"Tragia",3061520,"Tragia",""
"Trattinnickia",7286734,"Trattinnickia",""
"Trattinnickia aspera-TRATAS-TRAA",3992709,"Trattinnickia aspera","Freestanding"
"Trema",2984500,"Trema",""
"Trema domingense-TREMIN",4160257,"Trema domingense","Freestanding"
"Trema micranthum-TREMMI-TREM",2984501,"Trema micranthum","Freestanding"
"Trichanthera",3233813,"Trichanthera",""
"Trichanthera gigantea-TRI1GI-TRIG",8138695,"Trichanthera gigantea","Freestanding"
"Trichilia",3190490,"Trichilia",""
"Trichilia hirta-TRI2HI-TRIH",3190494,"Trichilia hirta","Freestanding"
"Trichilia pallida-TRI2PA-TRI1",3190491,"Trichilia pallida","Freestanding"
"Trichilia pleeana-TRI2PL-TRI2",3852019,"Trichilia pleeana","Freestanding"
"Trichilia tuberculata-TRI2TU-TRI3",3850448,"Trichilia tuberculata","Freestanding"
"Trichospermum",3152055,"Trichospermum",""
"Trichospermum mexicanum-TRI4GA-TRI6",4261486,"Trichospermum mexicanum","Freestanding"
"Trichostigma",3083999,"Trichostigma",""
"Trigonia",3231357,"Trigonia",""
"Trigonia rugosa-TRIGRU-TRIF",5687666,"Trigonia rugosa","Climbing"
"Trigoniaceae",3231355,"Trigoniaceae",""
"Triplaris",6390747,"Triplaris",""
"Triplaris cumingiana-TRIPCU-TRIC",4038399,"Triplaris cumingiana","Freestanding"
"Triumfetta",3152064,"Triumfetta",""
"Triumfetta lappula-TRIULA",3152066,"Triumfetta lappula","Freestanding"
"Tropaeolaceae",6696,"Tropaeolaceae",""
"Tropaeolum",2889929,"Tropaeolum",""
"Trophis",10808815,"Trophis",""
"Trophis caucana-OLMEAS-OLMA",7954917,"Olmedia aspera","Freestanding"
"Trophis racemosa-TROPRA-TROR",2984648,"Trophis racemosa","Freestanding"
"Turnera",2874846,"Turnera",""
"Turnera panamensis-TURNPA-TURP",4161192,"Turnera panamensis","Freestanding"
"Turneraceae",2377,"Turneraceae",""
"Turpinia",3190468,"Turpinia",""
